ID,RT,DT,CCS,m/z,35 2286 - Serum.d.DeMP, 36 2286 - Mitra.d.DeMP, 37 2286 - DBS.d.DeMP, 38 2182 - Serum.d.DeMP, 39 2182 - Mitra.d.DeMP, 40 2182 - DBS.d.DeMP, 41 2187 - Serum.d.DeMP, 42 2187 - Mitra.d.DeMP, 43 2187 - DBS.d.DeMP, 44 2854 - Serum.d.DeMP, 45 2854 - Mitra.d.DeMP, 46 2854 - DBS.d.DeMP, 47 2911 - Serum.d.DeMP, 48 2911 - Mitra.d.DeMP, 49 2911 - DBS.d.DeMP, 125 1777 - Serum.d.DeMP, 126 1777 - Mitra.d.DeMP, 127 1777 - DBS.d.DeMP, 128 1821 - Serum.d.DeMP, 129 1821 - Mitra.d.DeMP, 130 1821 - DBS.d.DeMP, 131 1673 - Serum.d.DeMP, 132 1673 - Mitra.d.DeMP, 133 1673 - DBS.d.DeMP, 134 1894 - Serum.d.DeMP, 135 1894 - Mitra.d.DeMP, 136 1894 - DBS.d.DeMP, 137 3330 - Serum.d.DeMP, 138 3330 - Mitra.d.DeMP, 139 3330 - DBS.d.DeMP, 80 2003 - Serum.d.DeMP, 81 2003 - Mitra.d.DeMP, 82 2003 - DBS.d.DeMP, 83 2095 - Serum.d.DeMP, 84 2095 - Mitra.d.DeMP, 85 2095 - DBS.d.DeMP, 86 2046 - Serum.d.DeMP, 87 2046 - Mitra.d.DeMP, 88 2046 - DBS.d.DeMP, 89 2889 - Serum.d.DeMP, 90 2889 - Mitra.d.DeMP, 91 2889 - DBS.d.DeMP, 92 3021 - Serum.d.DeMP, 93 3021 - Mitra.d.DeMP, 94 3021 - DBS.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d,Blank 4.d,Blank 5.d,Blank 6.d,Blank 7.d,Blank 8.d,Blank 9.d
3639,14.937,34.296,254.85,547.3057,333,0.001,0.001,205,0.001,0.001,222,0.001,0.001,134,0.001,0.001,0.001,0.001,0.001,405,0.001,0.001,0.001,62,0.001,134,66,123,0.001,0.001,0.001,0.001,0.001,0.001,235,0.001,0.001,252,0.001,105,0.001,0.001,0.001,0.001,0.001,0.001,167,51,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5484,14.032,32.453,241.29,547.4342,0.001,0.001,0.001,372,0.001,0.001,118,65,0.001,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,106,0.001,0.001,105,0.001,0.001,0.001,93,0.001,0.001,0.001,0.001,0.001,58,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4635,14.508,32.788,243.71,547.4357,0.001,0.001,0.001,0.001,0.001,0.001,254,74,0.001,101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,319,0.001,0.001,0.001,134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,490,90,0.001,0.001,0.001,0.001,0.001,74,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6038,16.212,31.877,236.81,548.4076,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,0.001,145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,103,0.001,200,91,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5688,2.783,28.713,213.32,549.1945,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,347,116,0.001,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,115,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2816,1.621,31.401,233.43,549.1967,497,0.001,0.001,1134,0.001,0.001,142,0.001,0.001,610,0.001,0.001,0.001,0.001,0.001,319,0.001,0.001,212,0.001,0.001,0.001,0.001,0.001,792,0.001,0.001,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,214,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6498,12.83,29.949,222.67,549.2704,0.001,0.001,87,0.001,0.001,73,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,89,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,69,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6496,14.831,32.141,238.82,549.4506,62,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,72,0.001,60,0.001,0.001,0.001,0.001,0.001,0.001,64,0.001,76,0.001,0.001,61,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2140,14.631,32.7,243.07,549.4514,384,68,0.001,0.001,350,109,496,267,161,169,203,0.001,104,0.001,0.001,0.001,0.001,0.001,330,0.001,95,0.001,0.001,333,0.001,377,83,358,0.001,396,0.001,252,0.001,0.001,268,0.001,0.001,348,0.001,0.001,365,0.001,739,89,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1671,14.654,32.712,243.09,549.4519,0.001,0.001,0.001,1038,327,0.001,1026,0.001,0.001,347,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,197,0.001,1537,0.001,0.001,0.001,0.001,0.001,827,0.001,0.001,0.001,0.001,0.001,1619,0.001,0.001,761,366,0.001,663,0.001,0.001,163,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2241,14.671,32.631,242.47,549.4525,0.001,279,0.001,0.001,0.001,0.001,978,0.001,0.001,0.001,0.001,0.001,269,0.001,0.001,0.001,0.001,0.001,550,0.001,0.001,0.001,530,288,0.001,450,0.001,1496,646,347,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5366,15.768,31.761,236.09,549.5244,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,134,0.001,0.001,0.001,0.001,128,76,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,255,0.001,120,0.001,0.001,0.001,161,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4803,9.289,29.685,220.61,550.2233,0.001,0.001,0.001,102,0.001,0.001,100,0.001,0.001,87,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,131,0.001,0.001,135,0.001,0.001,139,0.001,0.001,432,90,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1743,8.326,29.05,215.85,550.2448,494,0.001,0.001,0.001,0.001,0.001,308,0.001,0.001,843,0.001,0.001,376,0.001,0.001,0.001,0.001,0.001,938,154,0.001,848,118,0.001,0.001,0.001,0.001,399,0.001,0.001,0.001,0.001,0.001,317,0.001,0.001,362,0.001,0.001,1741,176,93,1101,104,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
842,8.519,29.276,217.55,550.2451,688,0.001,0.001,372,0.001,0.001,464,0.001,0.001,2408,203,0.001,241,0.001,0.001,66,0.001,0.001,1427,200,0.001,1979,216,161,696,0.001,0.001,476,0.001,0.001,312,0.001,0.001,1442,0.001,0.001,940,0.001,0.001,7621,715,328,437,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1545,6.54,29.517,219.32,550.2453,745,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1484,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,450,0.001,0.001,513,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,659,0.001,0.001,0.001,0.001,0.001,1625,0.001,0.001,3799,533,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1724,14.084,31.772,236.04,550.3512,0.001,243,0.001,0.001,1017,0.001,0.001,689,0.001,0.001,417,0.001,0.001,0.001,0.001,0.001,209,0.001,0.001,407,124,0.001,315,0.001,0.001,0.001,0.001,0.001,227,86,0.001,525,0.001,0.001,504,0.001,0.001,1566,160,0.001,267,73,0.001,1350,298,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5045,14.613,32.767,243.51,550.4552,121,0.001,0.001,0.001,106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73,0.001,0.001,0.001,0.001,0.001,199,0.001,0.001,0.001,0.001,0.001,56,0.001,0.001,200,0.001,0.001,0.001,0.001,0.001,412,0.001,77,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2103,9.728,29.262,217.51,551.1866,325,53,0.001,487,0.001,0.001,1084,0.001,0.001,466,132,0.001,0.001,0.001,0.001,826,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,179,0.001,0.001,0.001,0.001,0.001,1387,296,285,670,108,0.001,201,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5303,7.397,32.534,241.54,551.303,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,228,0.001,0.001,249,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,191,0.001,0.001,0.001,0.001,0.001,163,0.001,0.001,166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5196,12.829,30.393,225.73,551.321,0.001,0.001,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,120,0.001,0.001,151,0.001,0.001,161,0.001,0.001,145,0.001,0.001,151,0.001,0.001,0.001,0.001,0.001,158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2841,16.18,34.853,259.04,551.4108,121,174,86,0.001,468,0.001,0.001,170,116,0.001,73,0.001,0.001,0.001,0.001,0.001,120,0.001,0.001,175,76,0.001,359,119,0.001,246,0.001,0.001,0.001,85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1194,365,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2695,12.668,32.967,244.92,551.4499,0.001,0.001,232,0.001,0.001,151,0.001,0.001,494,0.001,0.001,0.001,0.001,0.001,279,0.001,0.001,499,0.001,0.001,179,0.001,0.001,343,0.001,0.001,137,0.001,0.001,448,0.001,0.001,150,213,0.001,321,0.001,0.001,239,0.001,0.001,205,0.001,0.001,402,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2397,14.819,32.865,244.15,551.467,0.001,0.001,0.001,0.001,97,0.001,633,218,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,612,453,0.001,0.001,0.001,0.001,1010,712,392,0.001,270,0.001,517,185,0.001,0.001,0.001,126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3116,14.941,32.844,243.96,551.4674,0.001,0.001,0.001,0.001,0.001,0.001,0.001,90,172,0.001,0.001,0.001,123,209,0.001,0.001,0.001,0.001,81,111,0.001,175,189,217,0.001,195,98,263,96,0.001,0.001,0.001,0.001,254,57,0.001,227,263,0.001,215,231,0.001,0.001,0.001,89,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3729,15.132,32.625,242.35,551.4675,0.001,156,0.001,0.001,0.001,0.001,0.001,97,113,0.001,0.001,0.001,0.001,88,0.001,0.001,0.001,0.001,155,60,0.001,0.001,0.001,79,0.001,0.001,0.001,0.001,241,117,0.001,103,0.001,215,0.001,135,72,107,187,115,110,0.001,124,0.001,127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3600,14.228,32.994,245.07,551.4678,0.001,0.001,0.001,0.001,0.001,0.001,267,0.001,0.001,156,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,274,237,0.001,0.001,0.001,0.001,543,423,162,0.001,0.001,0.001,217,0.001,0.001,0.001,100,113,0.001,0.001,0.001,0.001,68,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2614,2.567,23.361,343.22,552.2364,912,0.001,0.001,396,0.001,0.001,0.001,0.001,0.001,659,0.001,0.001,609,0.001,0.001,676,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,252,0.001,0.001,385,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,669,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1236,13.468,30.944,229.9,552.3096,409,0.001,0.001,1396,110,0.001,739,150,0.001,810,218,0.001,432,101,0.001,696,0.001,131,598,234,0.001,929,369,175,611,501,0.001,887,299,138,402,223,85,515,110,0.001,646,187,96,437,0.001,0.001,534,123,88,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2778,12.829,30.382,225.73,552.3184,0.001,0.001,314,0.001,0.001,208,0.001,0.001,196,0.001,0.001,0.001,0.001,0.001,247,0.001,0.001,266,0.001,0.001,336,0.001,0.001,266,0.001,0.001,362,0.001,0.001,374,0.001,0.001,273,0.001,0.001,366,0.001,0.001,209,0.001,0.001,341,0.001,0.001,335,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3798,13.079,32.231,239.54,552.3295,186,0.001,0.001,226,0.001,0.001,181,0.001,0.001,0.001,0.001,0.001,211,0.001,0.001,335,0.001,0.001,311,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,250,0.001,0.001,136,0.001,0.001,195,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3796,14.002,30.86,229.24,552.3547,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,249,0.001,0.001,0.001,0.001,0.001,192,0.001,0.001,162,0.001,0.001,263,0.001,0.001,0.001,0.001,0.001,231,0.001,0.001,0.001,0.001,0.001,194,0.001,0.001,180,0.001,0.001,382,0.001,0.001,163,0.001,0.001,303,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4696,16.234,31.778,236.06,552.4301,0.001,0.001,0.001,0.001,0.001,113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,192,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,158,0.001,0.001,0.001,0.001,0.001,208,0.001,0.001,120,0.001,0.001,166,0.001,0.001,220,0.001,0.001,0.001,0.001,0.001,213,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1766,14.411,32.269,239.7,552.4627,0.001,160,0.001,0.001,301,0.001,0.001,723,0.001,0.001,232,0.001,0.001,212,0.001,0.001,632,608,0.001,375,261,0.001,272,267,0.001,271,279,0.001,236,225,0.001,733,193,0.001,492,0.001,0.001,211,0.001,0.001,298,178,0.001,697,352,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2696,4.844,29.243,217.22,553.1155,0.001,0.001,0.001,257,0.001,0.001,0.001,0.001,0.001,127,0.001,0.001,202,0.001,0.001,0.001,0.001,0.001,435,299,0.001,272,72,0.001,279,0.001,0.001,496,269,170,0.001,0.001,0.001,132,0.001,0.001,193,0.001,0.001,411,0.001,90,418,168,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5952,5.777,29.118,216.28,553.1156,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,135,0.001,0.001,0.001,0.001,0.001,174,0.001,0.001,0.001,0.001,0.001,116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,83,0.001,0.001,180,0.001,0.001,82,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6018,3.088,29.232,217.03,553.2273,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,0.001,0.001,0.001,106,0.001,0.001,144,0.001,0.001,140,0.001,0.001,0.001,0.001,0.001,124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2953,12.829,30.388,225.74,553.3161,0.001,0.001,278,0.001,0.001,0.001,0.001,0.001,194,0.001,0.001,0.001,0.001,0.001,204,0.001,0.001,289,0.001,0.001,313,0.001,0.001,267,0.001,0.001,343,0.001,0.001,300,0.001,0.001,267,0.001,0.001,364,0.001,0.001,226,0.001,0.001,284,0.001,0.001,347,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2548,13.2,30.662,227.8,553.3183,0.001,0.001,287,0.001,0.001,239,0.001,0.001,196,0.001,0.001,0.001,0.001,0.001,317,0.001,0.001,428,0.001,0.001,361,0.001,0.001,355,0.001,0.001,396,0.001,0.001,425,0.001,0.001,279,0.001,0.001,387,0.001,0.001,299,0.001,0.001,372,0.001,0.001,395,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4432,13.198,29.885,221.87,553.3187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,195,0.001,0.001,189,0.001,0.001,206,0.001,0.001,216,0.001,0.001,225,0.001,0.001,0.001,0.001,0.001,215,0.001,0.001,0.001,0.001,0.001,177,0.001,0.001,269,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3461,14.002,30.845,229.16,553.3527,0.001,0.001,170,0.001,0.001,153,0.001,0.001,223,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,160,0.001,0.001,0.001,0.001,0.001,149,0.001,0.001,309,0.001,0.001,205,0.001,0.001,231,0.001,0.001,184,0.001,0.001,337,0.001,0.001,173,0.001,0.001,286,114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5174,13.136,32.798,243.57,553.4102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,259,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,128,0.001,0.001,0.001,0.001,0.001,189,0.001,0.001,73,0.001,0.001,126,0.001,0.001,0.001,0.001,0.001,253,0.001,0.001,141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6214,14.827,32.696,242.83,553.4261,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,57,0.001,0.001,155,0.001,0.001,0.001,0.001,0.001,104,0.001,0.001,0.001,155,0.001,0.001,0.001,0.001,0.001,0.001,0.001,89,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3286,16.233,31.789,236.17,553.4276,0.001,0.001,125,0.001,0.001,166,0.001,0.001,228,0.001,0.001,0.001,0.001,0.001,255,0.001,0.001,208,0.001,0.001,124,0.001,0.001,232,0.001,0.001,185,0.001,0.001,248,0.001,0.001,208,0.001,0.001,215,0.001,0.001,367,0.001,0.001,131,0.001,0.001,368,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1937,15.573,32.5,241.48,553.4828,0.001,0.001,266,0.001,0.001,411,65,0.001,719,0.001,0.001,0.001,0.001,0.001,340,0.001,0.001,516,0.001,0.001,400,0.001,0.001,410,0.001,0.001,404,0.001,0.001,633,0.001,0.001,423,0.001,0.001,795,0.001,0.001,999,0.001,0.001,348,0.001,0.001,495,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2172,15.722,32.632,242.43,553.4834,0.001,0.001,266,0.001,0.001,406,0.001,0.001,712,0.001,0.001,0.001,0.001,0.001,297,0.001,0.001,370,0.001,0.001,313,0.001,0.001,408,0.001,0.001,355,0.001,0.001,406,0.001,0.001,311,0.001,0.001,618,0.001,0.001,934,0.001,0.001,331,0.001,0.001,468,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5189,14.188,27.555,204.85,554.0738,0.001,0.001,0.001,0.001,112,0.001,0.001,126,114,0.001,89,0.001,0.001,121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,256,0.001,0.001,0.001,0.001,0.001,83,0.001,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,98,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5089,12.42,31.165,231.41,554.1413,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,90,52,0.001,132,0.001,0.001,125,0.001,0.001,128,0.001,0.001,0.001,0.001,0.001,106,0.001,0.001,0.001,105,0.001,0.001,0.001,0.001,130,63,0.001,134,83,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6089,12.416,31.779,236.06,554.1418,0.001,82,0.001,0.001,78,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,0.001,121,0.001,0.001,0.001,0.001,0.001,92,99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,91,62,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6431,8.214,29.376,218.28,554.2219,0.001,0.001,0.001,0.001,0.001,0.001,89,0.001,0.001,60,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86,0.001,0.001,0.001,0.001,0.001,78,0.001,0.001,103,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3991,6.761,29.619,220.11,554.2629,0.001,0.001,0.001,94,0.001,0.001,190,0.001,0.001,96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,724,0.001,0.001,0.001,0.001,0.001,139,0.001,0.001,170,0.001,0.001,0.001,0.001,0.001,328,0.001,0.001,343,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5167,13.465,29.693,220.53,554.2676,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,129,0.001,0.001,0.001,0.001,0.001,174,0.001,0.001,0.001,0.001,0.001,154,0.001,0.001,175,0.001,0.001,195,0.001,0.001,169,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,179,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4720,14.048,30.319,225.25,554.2976,0.001,0.001,0.001,227,0.001,0.001,188,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,115,0.001,0.001,228,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,90,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,239,0.001,0.001,0.001,0.001,0.001,379,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3471,11.085,29.415,218.46,554.3149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,156,0.001,0.001,0.001,0.001,0.001,264,0.001,0.001,197,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,345,0.001,0.001,0.001,0.001,0.001,174,0.001,0.001,0.001,0.001,0.001,1518,100,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2704,13.199,29.886,222.01,554.3152,0.001,0.001,0.001,0.001,0.001,217,0.001,0.001,216,0.001,0.001,0.001,0.001,0.001,256,0.001,0.001,380,0.001,0.001,334,0.001,0.001,335,0.001,0.001,409,0.001,0.001,363,0.001,0.001,331,0.001,0.001,408,0.001,0.001,313,0.001,0.001,332,0.001,0.001,360,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1641,13.2,30.64,227.62,554.3153,0.001,0.001,483,0.001,0.001,516,0.001,0.001,423,0.001,0.001,0.001,0.001,0.001,618,0.001,0.001,744,0.001,0.001,752,0.001,0.001,732,0.001,0.001,740,0.001,0.001,789,0.001,0.001,606,0.001,0.001,675,0.001,0.001,613,0.001,0.001,680,0.001,0.001,701,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5214,13.853,31.081,230.96,554.3246,0.001,0.001,0.001,0.001,0.001,0.001,172,0.001,0.001,99,0.001,0.001,109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84,0.001,0.001,189,0.001,0.001,0.001,0.001,0.001,188,0.001,0.001,206,0.001,0.001,98,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3006,13.713,31.006,230.34,554.3256,0.001,0.001,0.001,177,0.001,0.001,400,0.001,0.001,320,0.001,0.001,238,0.001,0.001,226,0.001,0.001,0.001,0.001,0.001,203,0.001,0.001,0.001,105,0.001,507,113,0.001,0.001,0.001,0.001,431,0.001,0.001,201,77,0.001,138,0.001,0.001,366,72,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2551,6.019,30.992,230.3,554.3382,253,0.001,0.001,236,0.001,0.001,153,0.001,0.001,269,0.001,0.001,282,0.001,0.001,211,0.001,0.001,464,0.001,0.001,662,0.001,0.001,180,0.001,0.001,407,0.001,0.001,0.001,0.001,0.001,312,0.001,0.001,704,0.001,0.001,599,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4633,13.535,32.537,241.78,554.3444,0.001,0.001,0.001,0.001,153,0.001,0.001,0.001,123,0.001,0.001,0.001,0.001,177,136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,164,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,115,224,0.001,0.001,0.001,0.001,133,0.001,0.001,140,172,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1210,13.623,32.561,241.92,554.3462,358,0.001,637,608,0.001,509,631,0.001,423,475,0.001,0.001,349,0.001,581,533,0.001,598,644,0.001,658,478,0.001,0.001,320,254,615,505,0.001,740,300,0.001,397,795,0.001,679,0.001,0.001,247,374,0.001,353,699,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
